uid,entity_id,original_uid,question,entity_exercise_id,original_question,concepts,response,timestamp,sequence_order,split
462,uid462,79739,1958,ex1958,97820,109,1,31791244,10,train
462,uid462,79739,808,ex808,78868,111,1,31791433,11,train
462,uid462,79739,1413,ex1413,86763,44,1,31791474,12,train
462,uid462,79739,1499,ex1499,87278,128,1,31791868,13,train
462,uid462,79739,742,ex742,71757,88,0,32065686,14,train
462,uid462,79739,741,ex741,71751,88,0,32170953,15,train
462,uid462,79739,512,ex512,57093,7,1,32801407,16,train
462,uid462,79739,754,ex754,73361,25,1,32801449,17,train
462,uid462,79739,776,ex776,73449,25,0,32802380,18,train
462,uid462,79739,752,ex752,73347,25,1,32802408,19,train
462,uid462,79739,757,ex757,73373,25,1,32802415,20,train
462,uid462,79739,766,ex766,73409,25,1,32802423,21,train
462,uid462,79739,520,ex520,57494,12,0,32802451,22,train
462,uid462,79739,514,ex514,57461,12,1,32802478,23,train
462,uid462,79739,531,ex531,57539,12,1,32802483,24,train
462,uid462,79739,217,ex217,46875,14,1,32802501,25,train
462,uid462,79739,326,ex326,51409,26,1,33383378,26,train
462,uid462,79739,1840,ex1840,93420,57,0,33383443,27,train
462,uid462,79739,1818,ex1818,93377,57,1,33383626,28,train
462,uid462,79739,368,ex368,53609,114,1,33397169,29,train
462,uid462,79739,1252,ex1252,86214,120,0,33397191,30,train
462,uid462,79739,1255,ex1255,86224,120,0,33397305,31,train
462,uid462,79739,1248,ex1248,86207,120,1,33397474,32,train
462,uid462,79739,1245,ex1245,86203,120,1,33397517,33,train
463,uid463,79740,1502,ex1502,87429,133,1,31648764,0,train
463,uid463,79740,822,ex822,80382,119,1,31649073,1,train
463,uid463,79740,840,ex840,80738,125,1,31649208,2,train
463,uid463,79740,848,ex848,80858,125,1,31649232,3,train
463,uid463,79740,1958,ex1958,97820,109,1,31774648,4,train
463,uid463,79740,1964,ex1964,97844,109,0,31774850,5,train
463,uid463,79740,1982,ex1982,97916,109,1,31774881,6,train
463,uid463,79740,1957,ex1957,97816,109,1,31775020,7,train
463,uid463,79740,1973,ex1973,97880,109,1,31775056,8,train
463,uid463,79740,1959,ex1959,97824,109,1,31775107,9,train
463,uid463,79740,1955,ex1955,97808,109,1,31775212,10,train
463,uid463,79740,511,ex511,57087,7,1,32834356,11,train
463,uid463,79740,775,ex775,73445,25,1,32860380,12,train
463,uid463,79740,754,ex754,73361,25,1,32860390,13,train
463,uid463,79740,520,ex520,57494,12,0,32860438,14,train
463,uid463,79740,519,ex519,57491,12,0,32860460,15,train
463,uid463,79740,514,ex514,57461,12,1,32860492,16,train
463,uid463,79740,521,ex521,57497,12,1,32860498,17,train
463,uid463,79740,894,ex894,84805,114,1,33518589,18,train
463,uid463,79740,354,ex354,53553,114,1,33518608,19,train
463,uid463,79740,1242,ex1242,86188,120,0,33518626,20,train
463,uid463,79740,1453,ex1453,86880,121,1,33518666,21,train
463,uid463,79740,1255,ex1255,86224,120,0,33546141,22,train
463,uid463,79740,1253,ex1253,86220,120,1,33546365,23,train
464,uid464,79741,1514,ex1514,87540,133,1,31713437,0,train
464,uid464,79741,829,ex829,80562,119,1,31713950,1,train
464,uid464,79741,849,ex849,80874,125,1,31714135,2,train
464,uid464,79741,835,ex835,80694,125,1,31714143,3,train
464,uid464,79741,850,ex850,80886,125,1,31714152,4,train
464,uid464,79741,1959,ex1959,97824,109,1,31797397,5,train
464,uid464,79741,1970,ex1970,97868,109,1,31797411,6,train
464,uid464,79741,1955,ex1955,97808,109,1,31797424,7,train
464,uid464,79741,1972,ex1972,97876,109,1,31797431,8,train
464,uid464,79741,1963,ex1963,97840,109,1,31797448,9,train
464,uid464,79741,1399,ex1399,86739,44,1,31797549,10,train
464,uid464,79741,709,ex709,61598,131,1,31797610,11,train
464,uid464,79741,742,ex742,71757,88,0,32880976,12,train
464,uid464,79741,217,ex217,46875,14,1,32881609,13,train
464,uid464,79741,216,ex216,46854,14,1,32881631,14,train
464,uid464,79741,528,ex528,57521,12,1,32881649,15,train
464,uid464,79741,514,ex514,57461,12,1,32881666,16,train
464,uid464,79741,223,ex223,48166,11,1,32881690,17,train
464,uid464,79741,777,ex777,73453,25,1,32881734,18,train
464,uid464,79741,762,ex762,73393,25,1,32881775,19,train
464,uid464,79741,506,ex506,56820,6,1,32882709,20,train
464,uid464,79741,321,ex321,51402,26,1,33578577,21,train
464,uid464,79741,891,ex891,84793,114,1,33578614,22,train
464,uid464,79741,349,ex349,53533,114,1,33578650,23,train
464,uid464,79741,1244,ex1244,86196,120,1,33578687,24,train
464,uid464,79741,1234,ex1234,86141,120,1,33578816,25,train
464,uid464,79741,1240,ex1240,86165,120,1,33578855,26,train
464,uid464,79741,1419,ex1419,86773,121,1,33579298,27,train
464,uid464,79741,1430,ex1430,86787,121,1,33579364,28,train
464,uid464,79741,323,ex323,51405,26,1,33579569,29,train
464,uid464,79741,327,ex327,51412,26,1,33579682,30,train
465,uid465,79742,1511,ex1511,87518,133,1,31644124,0,train
465,uid465,79742,1502,ex1502,87429,133,1,31644204,1,train
465,uid465,79742,1504,ex1504,87438,133,1,31644227,2,train
465,uid465,79742,845,ex845,80806,125,1,31709399,3,train
465,uid465,79742,822,ex822,80382,119,1,31709593,4,train
465,uid465,79742,830,ex830,80574,119,1,31709661,5,train
465,uid465,79742,1963,ex1963,97840,109,1,31791003,6,train
465,uid465,79742,1948,ex1948,97780,109,1,31791011,7,train
465,uid465,79742,1961,ex1961,97832,109,1,31791018,8,train
465,uid465,79742,1955,ex1955,97808,109,1,31791025,9,train
465,uid465,79742,1974,ex1974,97884,109,1,31791031,10,train
465,uid465,79742,1416,ex1416,86768,44,1,31791119,11,train
465,uid465,79742,439,ex439,53834,40,1,31791158,12,train
465,uid465,79742,740,ex740,71745,88,1,32185329,13,train
465,uid465,79742,226,ex226,48698,10,1,32795714,14,train
465,uid465,79742,753,ex753,73357,25,1,32795801,15,train
465,uid465,79742,772,ex772,73433,25,1,32795807,16,train
465,uid465,79742,525,ex525,57512,12,0,32795839,17,train
465,uid465,79742,530,ex530,57533,12,1,32795852,18,train
465,uid465,79742,527,ex527,57518,12,1,32795859,19,train
465,uid465,79742,213,ex213,46800,14,1,32795883,20,train
465,uid465,79742,1853,ex1853,93453,56,0,33526158,21,train
465,uid465,79742,1832,ex1832,93405,57,1,33526223,22,train
465,uid465,79742,1837,ex1837,93417,57,1,33526236,23,train
465,uid465,79742,1027,ex1027,85470,123,0,33526509,24,train
465,uid465,79742,1030,ex1030,85482,123,1,33526560,25,train
465,uid465,79742,403,ex403,53753,123,1,33526661,26,train
465,uid465,79742,1246,ex1246,86204,120,0,33526681,27,train
465,uid465,79742,1257,ex1257,86227,120,0,33526734,28,train
466,uid466,79743,826,ex826,80502,119,1,32488842,0,train
466,uid466,79743,836,ex836,80702,125,0,32491187,1,train
466,uid466,79743,839,ex839,80734,125,1,32494924,2,train
466,uid466,79743,835,ex835,80694,125,1,32495928,3,train
466,uid466,79743,850,ex850,80886,125,1,32495965,4,train
466,uid466,79743,1971,ex1971,97872,109,1,32496033,5,train
466,uid466,79743,1963,ex1963,97840,109,1,32496071,6,train
466,uid466,79743,1974,ex1974,97884,109,1,32496256,7,train
466,uid466,79743,1976,ex1976,97892,109,1,32496278,8,train
466,uid466,79743,1954,ex1954,97804,109,1,32496286,9,train
466,uid466,79743,755,ex755,73365,25,0,32883787,10,train
466,uid466,79743,541,ex541,58427,9,1,32884778,11,train
466,uid466,79743,533,ex533,57548,12,0,32885275,12,train
466,uid466,79743,523,ex523,57506,12,1,32885484,13,train
466,uid466,79743,518,ex518,57485,12,1,32885504,14,train
467,uid467,79744,1504,ex1504,87438,133,0,31653673,0,train
467,uid467,79744,1511,ex1511,87518,133,1,31653844,1,train
467,uid467,79744,819,ex819,80340,119,0,31654178,2,train
467,uid467,79744,833,ex833,80628,119,1,31654241,3,train
467,uid467,79744,831,ex831,80580,119,1,31654250,4,train
467,uid467,79744,826,ex826,80502,119,1,31654264,5,train
467,uid467,79744,837,ex837,80710,125,1,31654317,6,train
467,uid467,79744,834,ex834,80686,125,0,31654347,7,train
467,uid467,79744,840,ex840,80738,125,1,31654381,8,train
467,uid467,79744,839,ex839,80734,125,1,31654409,9,train
467,uid467,79744,845,ex845,80806,125,1,31654416,10,train
467,uid467,79744,1977,ex1977,97896,109,1,31800766,11,train
467,uid467,79744,1966,ex1966,97852,109,1,31800793,12,train
467,uid467,79744,1956,ex1956,97812,109,1,31800812,13,train
467,uid467,79744,1946,ex1946,97772,109,1,31800836,14,train
467,uid467,79744,1981,ex1981,97912,109,1,31800843,15,train
467,uid467,79744,1498,ex1498,87277,128,1,31801972,16,train
467,uid467,79744,1500,ex1500,87325,128,1,31802274,17,train
467,uid467,79744,741,ex741,71751,88,0,32277554,18,train
467,uid467,79744,740,ex740,71745,88,0,32277671,19,train
467,uid467,79744,506,ex506,56820,6,0,32998957,20,train
467,uid467,79744,1816,ex1816,93263,129,1,33000623,21,train
467,uid467,79744,760,ex760,73385,25,1,33000739,22,train
467,uid467,79744,766,ex766,73409,25,1,33000782,23,train
467,uid467,79744,530,ex530,57533,12,0,33000927,24,train
467,uid467,79744,517,ex517,57482,12,1,33001003,25,train
467,uid467,79744,523,ex523,57506,12,1,33001025,26,train
467,uid467,79744,216,ex216,46854,14,1,33001158,27,train
467,uid467,79744,1836,ex1836,93412,57,1,33386786,28,train
467,uid467,79744,535,ex535,57668,58,1,33387431,29,train
467,uid467,79744,398,ex398,53733,123,1,33387640,30,train
467,uid467,79744,1247,ex1247,86206,120,1,33387870,31,train
467,uid467,79744,1234,ex1234,86141,120,1,33387938,32,train
467,uid467,79744,1425,ex1425,86779,121,1,33388083,33,train
467,uid467,79744,1436,ex1436,86802,121,1,33388107,34,train
468,uid468,79745,1514,ex1514,87540,133,1,31645610,0,test
468,uid468,79745,1519,ex1519,87595,133,1,31645653,1,test
468,uid468,79745,713,ex713,66813,64,1,31645798,2,test
468,uid468,79745,1032,ex1032,85585,132,1,31646043,3,test
468,uid468,79745,842,ex842,80786,125,1,31646441,4,test
468,uid468,79745,843,ex843,80790,125,1,31646454,5,test
468,uid468,79745,844,ex844,80794,125,1,31646478,6,test
468,uid468,79745,848,ex848,80858,125,1,31646489,7,test
468,uid468,79745,1949,ex1949,97784,109,1,31782614,8,test
468,uid468,79745,1984,ex1984,97924,109,1,31782681,9,test
468,uid468,79745,1969,ex1969,97864,109,1,31782695,10,test
468,uid468,79745,1959,ex1959,97824,109,1,31782709,11,test
468,uid468,79745,1967,ex1967,97856,109,1,31782722,12,test
468,uid468,79745,1411,ex1411,86760,44,1,31783098,13,test
468,uid468,79745,767,ex767,73413,25,1,32851831,14,test
468,uid468,79745,761,ex761,73389,25,1,32851838,15,test
468,uid468,79745,516,ex516,57473,12,0,32851987,16,test
468,uid468,79745,527,ex527,57518,12,1,32852012,17,test
468,uid468,79745,518,ex518,57485,12,1,32852024,18,test
468,uid468,79745,1859,ex1859,93463,56,0,33617559,19,test
468,uid468,79745,1841,ex1841,93421,56,1,33617818,20,test
468,uid468,79745,1826,ex1826,93389,57,1,33617934,21,test
468,uid468,79745,1844,ex1844,93429,56,1,33618081,22,test
468,uid468,79745,534,ex534,57644,58,1,33618375,23,test
468,uid468,79745,893,ex893,84801,114,0,33618735,24,test
468,uid468,79745,890,ex890,84789,114,1,33618793,25,test
468,uid468,79745,363,ex363,53589,114,1,33618811,26,test
468,uid468,79745,1256,ex1256,86226,120,1,33619565,27,test
468,uid468,79745,1257,ex1257,86227,120,1,33619586,28,test
468,uid468,79745,1235,ex1235,86143,120,1,33619730,29,test
468,uid468,79745,1238,ex1238,86160,120,1,33619758,30,test
468,uid468,79745,1443,ex1443,86849,121,1,33620219,31,test
468,uid468,79745,1460,ex1460,86890,121,1,33621089,32,test
469,uid469,79746,1504,ex1504,87438,133,0,31807736,0,train
469,uid469,79746,1514,ex1514,87540,133,1,31807989,1,train
469,uid469,79746,1033,ex1033,85592,132,1,31808067,2,train
469,uid469,79746,825,ex825,80496,119,1,31808147,3,train
469,uid469,79746,826,ex826,80502,119,1,31808161,4,train
469,uid469,79746,820,ex820,80364,119,1,31808174,5,train
469,uid469,79746,834,ex834,80686,125,1,31808185,6,train
469,uid469,79746,845,ex845,80806,125,1,31808193,7,train
469,uid469,79746,848,ex848,80858,125,1,31808207,8,train
469,uid469,79746,843,ex843,80790,125,1,31808213,9,train
469,uid469,79746,1956,ex1956,97812,109,1,31808235,10,train
469,uid469,79746,1971,ex1971,97872,109,1,31808243,11,train
469,uid469,79746,1955,ex1955,97808,109,1,31808250,12,train
469,uid469,79746,1973,ex1973,97880,109,1,31808257,13,train
469,uid469,79746,1982,ex1982,97916,109,1,31808264,14,train
469,uid469,79746,808,ex808,78868,111,1,31808317,15,train
469,uid469,79746,1367,ex1367,86624,44,1,31808380,16,train
469,uid469,79746,445,ex445,53841,40,1,31808404,17,train
469,uid469,79746,1800,ex1800,92325,59,1,31808537,18,train
469,uid469,79746,1787,ex1787,91063,15,1,33357555,19,train
469,uid469,79746,506,ex506,56820,6,1,33358216,20,train
469,uid469,79746,769,ex769,73421,25,1,33578526,21,train
469,uid469,79746,758,ex758,73377,25,1,33578541,22,train
469,uid469,79746,525,ex525,57512,12,0,33578624,23,train
469,uid469,79746,533,ex533,57548,12,1,33578779,24,train
469,uid469,79746,519,ex519,57491,12,1,33578788,25,train
469,uid469,79746,213,ex213,46800,14,0,33578832,26,train
469,uid469,79746,324,ex324,51407,26,1,33579322,27,train
469,uid469,79746,1824,ex1824,93384,57,1,33579813,28,train
469,uid469,79746,1832,ex1832,93405,57,1,33580346,29,train
469,uid469,79746,1241,ex1241,86167,120,1,33581155,30,train
469,uid469,79746,1251,ex1251,86213,120,1,33581306,31,train
469,uid469,79746,1255,ex1255,86224,120,1,33581526,32,train
469,uid469,79746,355,ex355,53557,114,0,33581793,33,train
469,uid469,79746,358,ex358,53569,114,1,33581963,34,train
469,uid469,79746,383,ex383,53673,114,1,33582025,35,train
469,uid469,79746,385,ex385,53681,123,1,33582105,36,train
470,uid470,79747,1509,ex1509,87515,133,1,31642997,0,train
470,uid470,79747,1035,ex1035,85625,132,1,31643805,1,train
470,uid470,79747,833,ex833,80628,119,1,31644245,2,train
470,uid470,79747,830,ex830,80574,119,1,31644457,3,train
470,uid470,79747,838,ex838,80726,125,1,31644559,4,train
470,uid470,79747,1952,ex1952,97796,109,1,31798210,5,train
470,uid470,79747,1966,ex1966,97852,109,1,31798217,6,train
470,uid470,79747,1978,ex1978,97900,109,1,31798224,7,train
470,uid470,79747,1983,ex1983,97920,109,1,31798231,8,train
470,uid470,79747,1980,ex1980,97908,109,1,31798237,9,train
470,uid470,79747,1514,ex1514,87540,133,1,31798250,10,train
470,uid470,79747,1516,ex1516,87557,133,1,31798256,11,train
470,uid470,79747,1404,ex1404,86748,44,1,31798333,12,train
470,uid470,79747,707,ex707,61547,131,0,31798380,13,train
470,uid470,79747,706,ex706,61541,131,0,31798416,14,train
470,uid470,79747,711,ex711,61670,131,0,31798445,15,train
470,uid470,79747,773,ex773,73437,25,1,32867145,16,train
470,uid470,79747,762,ex762,73393,25,1,32867154,17,train
470,uid470,79747,539,ex539,58362,9,1,32867203,18,train
470,uid470,79747,522,ex522,57503,12,0,32867232,19,train
470,uid470,79747,514,ex514,57461,12,1,32867278,20,train
470,uid470,79747,533,ex533,57548,12,1,32867293,21,train
470,uid470,79747,506,ex506,56820,6,1,33032496,22,train
470,uid470,79747,504,ex504,56751,6,1,33032510,23,train
470,uid470,79747,1827,ex1827,93393,57,1,33545100,24,train
470,uid470,79747,536,ex536,57698,58,1,33545739,25,train
470,uid470,79747,896,ex896,84813,114,1,33546309,26,train
470,uid470,79747,399,ex399,53737,123,1,33546327,27,train
470,uid470,79747,1252,ex1252,86214,120,0,33546367,28,train
470,uid470,79747,1249,ex1249,86209,120,0,33546648,29,train
470,uid470,79747,1239,ex1239,86164,120,1,33547291,30,train
470,uid470,79747,1233,ex1233,86139,120,0,33547321,31,train
470,uid470,79747,1241,ex1241,86167,120,1,33547330,32,train
470,uid470,79747,1428,ex1428,86784,121,1,33547365,33,train
471,uid471,79748,1504,ex1504,87438,133,1,31653569,0,train
471,uid471,79748,1514,ex1514,87540,133,1,31653755,1,train
471,uid471,79748,839,ex839,80734,125,1,31654257,2,train
471,uid471,79748,844,ex844,80794,125,1,31654320,3,train
471,uid471,79748,1957,ex1957,97816,109,1,31782883,4,train
471,uid471,79748,1970,ex1970,97868,109,1,31782891,5,train
471,uid471,79748,1971,ex1971,97872,109,1,31782898,6,train
471,uid471,79748,1958,ex1958,97820,109,1,31782905,7,train
471,uid471,79748,1976,ex1976,97892,109,1,31782911,8,train
471,uid471,79748,1400,ex1400,86741,44,1,31783013,9,train
471,uid471,79748,1802,ex1802,92338,59,1,31783175,10,train
471,uid471,79748,712,ex712,61706,131,1,31800122,11,train
471,uid471,79748,747,ex747,73036,78,1,32060470,12,train
471,uid471,79748,760,ex760,73385,25,1,32613688,13,train
471,uid471,79748,770,ex770,73425,25,1,32613707,14,train
471,uid471,79748,226,ex226,48698,10,0,32854744,15,train
471,uid471,79748,522,ex522,57503,12,0,32855554,16,train
471,uid471,79748,531,ex531,57539,12,1,32855669,17,train
471,uid471,79748,524,ex524,57509,12,1,32855699,18,train
471,uid471,79748,215,ex215,46851,14,1,32855760,19,train
471,uid471,79748,326,ex326,51409,26,1,33533564,20,train
471,uid471,79748,330,ex330,51417,26,1,33533624,21,train
471,uid471,79748,1860,ex1860,93468,56,1,33533640,22,train
471,uid471,79748,544,ex544,58596,55,1,33533757,23,train
471,uid471,79748,400,ex400,53741,123,1,33534472,24,train
471,uid471,79748,1254,ex1254,86221,120,1,33534550,25,train
471,uid471,79748,1239,ex1239,86164,120,1,33534675,26,train
472,uid472,79749,824,ex824,80466,119,1,31640523,0,train
472,uid472,79749,848,ex848,80858,125,1,31640696,1,train
472,uid472,79749,839,ex839,80734,125,1,31640715,2,train
472,uid472,79749,834,ex834,80686,125,1,31640752,3,train
472,uid472,79749,1953,ex1953,97800,109,1,31777578,4,train
472,uid472,79749,1958,ex1958,97820,109,1,31777594,5,train
472,uid472,79749,1959,ex1959,97824,109,1,31777612,6,train
472,uid472,79749,1966,ex1966,97852,109,1,31777631,7,train
472,uid472,79749,1975,ex1975,97888,109,1,31777637,8,train
472,uid472,79749,808,ex808,78868,111,1,31777657,9,train
472,uid472,79749,1371,ex1371,86628,44,1,31777716,10,train
472,uid472,79749,746,ex746,73031,78,0,32177430,11,train
472,uid472,79749,504,ex504,56751,6,0,32808874,12,train
472,uid472,79749,773,ex773,73437,25,1,32828956,13,train
472,uid472,79749,777,ex777,73453,25,1,32828968,14,train
472,uid472,79749,223,ex223,48166,11,1,32828984,15,train
472,uid472,79749,539,ex539,58362,9,1,32828991,16,train
472,uid472,79749,526,ex526,57515,12,1,32829038,17,train
472,uid472,79749,217,ex217,46875,14,0,32829068,18,train
472,uid472,79749,1023,ex1023,85450,123,1,33527105,19,train
472,uid472,79749,374,ex374,53637,114,1,33527118,20,train
472,uid472,79749,1256,ex1256,86226,120,1,33527159,21,train
472,uid472,79749,1455,ex1455,86883,121,1,33527219,22,train
473,uid473,79750,1503,ex1503,87434,133,1,31654606,0,test
473,uid473,79750,1517,ex1517,87559,133,1,31654616,1,test
473,uid473,79750,1509,ex1509,87515,133,1,31654624,2,test
473,uid473,79750,713,ex713,66813,64,0,31654655,3,test
473,uid473,79750,312,ex312,51162,64,1,31654713,4,test
473,uid473,79750,1032,ex1032,85585,132,1,31654833,5,test
473,uid473,79750,823,ex823,80430,119,1,31654878,6,test
473,uid473,79750,820,ex820,80364,119,1,31654935,7,test
473,uid473,79750,831,ex831,80580,119,1,31654942,8,test
473,uid473,79750,841,ex841,80742,125,1,31654996,9,test
473,uid473,79750,840,ex840,80738,125,1,31655053,10,test
473,uid473,79750,1979,ex1979,97904,109,1,31778277,11,test
473,uid473,79750,1950,ex1950,97788,109,1,31778286,12,test
473,uid473,79750,1953,ex1953,97800,109,1,31778291,13,test
473,uid473,79750,1974,ex1974,97884,109,1,31778300,14,test
473,uid473,79750,1952,ex1952,97796,109,1,31778306,15,test
473,uid473,79750,1805,ex1805,92373,17,1,32838541,16,test
473,uid473,79750,505,ex505,56769,6,1,32838860,17,test
473,uid473,79750,778,ex778,73457,25,1,32839095,18,test
473,uid473,79750,763,ex763,73397,25,1,32839102,19,test
473,uid473,79750,520,ex520,57494,12,0,32839168,20,test
473,uid473,79750,514,ex514,57461,12,1,32839247,21,test
473,uid473,79750,527,ex527,57518,12,1,32839258,22,test
473,uid473,79750,326,ex326,51409,26,0,33619267,23,test
473,uid473,79750,327,ex327,51412,26,1,33619410,24,test
473,uid473,79750,544,ex544,58596,55,1,33620521,25,test
473,uid473,79750,1022,ex1022,85446,123,1,33621489,26,test
473,uid473,79750,399,ex399,53737,123,1,33621578,27,test
473,uid473,79750,1237,ex1237,86157,120,0,33621924,28,test
473,uid473,79750,1240,ex1240,86165,120,1,33621955,29,test
473,uid473,79750,1462,ex1462,86904,121,1,33622090,30,test
474,uid474,79752,1512,ex1512,87536,133,0,31652885,0,train
474,uid474,79752,1505,ex1505,87439,133,1,31653126,1,train
474,uid474,79752,1035,ex1035,85625,132,1,31653375,2,train
474,uid474,79752,822,ex822,80382,119,1,31653469,3,train
474,uid474,79752,828,ex828,80550,119,0,31653507,4,train
474,uid474,79752,833,ex833,80628,119,1,31653610,5,train
474,uid474,79752,825,ex825,80496,119,1,31653638,6,train
474,uid474,79752,823,ex823,80430,119,1,31653681,7,train
474,uid474,79752,844,ex844,80794,125,1,31653727,8,train
474,uid474,79752,845,ex845,80806,125,1,31653823,9,train
474,uid474,79752,839,ex839,80734,125,1,31653959,10,train
474,uid474,79752,1950,ex1950,97788,109,1,31779130,11,train
474,uid474,79752,1968,ex1968,97860,109,1,31779137,12,train
474,uid474,79752,1980,ex1980,97908,109,1,31779152,13,train
474,uid474,79752,1958,ex1958,97820,109,1,31779159,14,train
474,uid474,79752,1948,ex1948,97780,109,1,31779167,15,train
474,uid474,79752,1369,ex1369,86626,44,1,31779293,16,train
474,uid474,79752,712,ex712,61706,131,1,31779329,17,train
474,uid474,79752,742,ex742,71757,88,0,32065956,18,train
474,uid474,79752,749,ex749,73201,83,0,32066756,19,train
474,uid474,79752,745,ex745,72951,83,0,32067082,20,train
474,uid474,79752,757,ex757,73373,25,1,32622243,21,train
474,uid474,79752,766,ex766,73409,25,0,32622287,22,train
474,uid474,79752,773,ex773,73437,25,1,32622372,23,train
474,uid474,79752,778,ex778,73457,25,1,32622387,24,train
474,uid474,79752,751,ex751,73343,25,0,32622407,25,train
474,uid474,79752,525,ex525,57512,12,0,32622541,26,train
474,uid474,79752,524,ex524,57509,12,1,32622598,27,train
474,uid474,79752,531,ex531,57539,12,1,32622607,28,train
474,uid474,79752,772,ex772,73433,25,1,32800458,29,train
474,uid474,79752,779,ex779,73461,25,1,32800464,30,train
474,uid474,79752,1831,ex1831,93404,57,1,33409852,31,train
474,uid474,79752,371,ex371,53621,114,1,33410941,32,train
474,uid474,79752,1256,ex1256,86226,120,1,33410986,33,train
474,uid474,79752,1260,ex1260,86235,120,1,33411097,34,train
474,uid474,79752,1236,ex1236,86152,120,1,33411164,35,train
474,uid474,79752,1445,ex1445,86851,121,0,33411201,36,train
474,uid474,79752,1456,ex1456,86884,121,1,33411354,37,train
474,uid474,79752,1465,ex1465,86908,121,1,33411384,38,train
474,uid474,79752,1459,ex1459,86888,121,1,33411397,39,train
475,uid475,79760,1506,ex1506,87443,133,1,31645077,0,train
475,uid475,79760,1527,ex1527,87963,134,1,31645217,1,train
475,uid475,79760,1528,ex1528,88003,134,1,31645251,2,train
475,uid475,79760,850,ex850,80886,125,1,31645979,3,train
475,uid475,79760,836,ex836,80702,125,1,31646027,4,train
475,uid475,79760,835,ex835,80694,125,1,31646100,5,train
475,uid475,79760,845,ex845,80806,125,1,31646107,6,train
475,uid475,79760,1951,ex1951,97792,109,1,31781651,7,train
475,uid475,79760,1946,ex1946,97772,109,1,31781676,8,train
475,uid475,79760,1964,ex1964,97844,109,1,31781684,9,train
475,uid475,79760,1976,ex1976,97892,109,1,31781691,10,train
475,uid475,79760,1969,ex1969,97864,109,1,31781697,11,train
475,uid475,79760,1395,ex1395,86734,44,0,31781873,12,train
475,uid475,79760,772,ex772,73433,25,1,33026909,13,train
475,uid475,79760,774,ex774,73441,25,1,33026944,14,train
475,uid475,79760,526,ex526,57515,12,1,33027151,15,train
475,uid475,79760,217,ex217,46875,14,1,33027173,16,train
475,uid475,79760,226,ex226,48698,10,1,33409307,17,train
475,uid475,79760,330,ex330,51417,26,1,33540999,18,train
475,uid475,79760,542,ex542,58536,55,1,33541118,19,train
475,uid475,79760,535,ex535,57668,58,0,33541268,20,train
475,uid475,79760,366,ex366,53601,114,1,33619858,21,train
475,uid475,79760,1249,ex1249,86209,120,1,33619912,22,train
475,uid475,79760,1238,ex1238,86160,120,0,33619955,23,train
475,uid475,79760,1234,ex1234,86141,120,1,33619985,24,train
475,uid475,79760,1240,ex1240,86165,120,1,33620019,25,train
475,uid475,79760,1233,ex1233,86139,120,1,33620051,26,train
475,uid475,79760,1421,ex1421,86775,121,0,33620086,27,train
475,uid475,79760,1436,ex1436,86802,121,1,33620243,28,train
476,uid476,79761,1502,ex1502,87429,133,1,31643026,0,train
476,uid476,79761,1506,ex1506,87443,133,1,31643035,1,train
476,uid476,79761,713,ex713,66813,64,1,31643166,2,train
476,uid476,79761,1032,ex1032,85585,132,1,31643605,3,train
476,uid476,79761,820,ex820,80364,119,1,31643731,4,train
476,uid476,79761,821,ex821,80376,119,1,31643782,5,train
476,uid476,79761,832,ex832,80598,119,1,31643821,6,train
476,uid476,79761,822,ex822,80382,119,0,31643834,7,train
476,uid476,79761,819,ex819,80340,119,1,31644291,8,train
476,uid476,79761,837,ex837,80710,125,1,31644445,9,train
476,uid476,79761,838,ex838,80726,125,1,31644502,10,train
476,uid476,79761,836,ex836,80702,125,1,31644744,11,train
476,uid476,79761,710,ex710,61631,131,1,32072030,12,train
476,uid476,79761,740,ex740,71745,88,1,32272359,13,train
476,uid476,79761,741,ex741,71751,88,1,32272396,14,train
476,uid476,79761,512,ex512,57093,7,1,32870471,15,train
476,uid476,79761,776,ex776,73449,25,1,32870927,16,train
476,uid476,79761,773,ex773,73437,25,1,32870962,17,train
476,uid476,79761,517,ex517,57482,12,0,32871111,18,train
476,uid476,79761,515,ex515,57467,12,1,32871241,19,train
476,uid476,79761,520,ex520,57494,12,1,32871274,20,train
476,uid476,79761,523,ex523,57506,12,1,32871303,21,train
476,uid476,79761,506,ex506,56820,6,1,33396772,22,train
476,uid476,79761,1862,ex1862,93470,56,0,33537526,23,train
476,uid476,79761,1847,ex1847,93441,56,1,33537720,24,train
476,uid476,79761,1837,ex1837,93417,57,1,33537731,25,train
476,uid476,79761,536,ex536,57698,58,1,33537983,26,train
476,uid476,79761,1873,ex1873,93714,18,1,33538797,27,train
476,uid476,79761,400,ex400,53741,123,1,33539026,28,train
476,uid476,79761,1243,ex1243,86195,120,1,33539061,29,train
476,uid476,79761,1233,ex1233,86139,120,1,33539101,30,train
476,uid476,79761,1433,ex1433,86794,121,1,33539139,31,train
477,uid477,79762,1516,ex1516,87557,133,0,31654676,0,test
477,uid477,79762,1035,ex1035,85625,132,1,31654805,1,test
477,uid477,79762,826,ex826,80502,119,1,31654981,2,test
477,uid477,79762,825,ex825,80496,119,1,31655006,3,test
477,uid477,79762,849,ex849,80874,125,1,31655039,4,test
477,uid477,79762,839,ex839,80734,125,1,31655051,5,test
477,uid477,79762,1953,ex1953,97800,109,1,31830640,6,test
