uid,entity_id,original_uid,question,entity_exercise_id,original_question,concepts,response,timestamp,sequence_order,split
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,217,ex217,_m6_assess || q4_i1 UpdateRadioButton,11,1,2011/9/19 21:18,173,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,216,ex216,_m6_assess || q3_i1 UpdateRadioButton,11,1,2011/9/19 21:18,174,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,223,ex223,_m6_assess || q8_i2 UpdateComboBox,10,1,2011/9/19 21:18,175,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,215,ex215,_m6_assess || q2_i1 UpdateRadioButton,11,1,2011/9/19 21:18,176,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,222,ex222,_m6_assess || q8_i1 UpdateComboBox,10,1,2011/9/19 21:18,177,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,214,ex214,_m6_assess || q1_i1 UpdateRadioButton,11,1,2011/9/19 21:18,178,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,605,ex605,tutor_7_03 || q3_C UpdateComboBox,66,1,2011/9/19 21:25,179,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,615,ex615,tutor_7_10 || q1_i1 UpdateRadioButton,60,0,2011/9/19 21:36,180,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,616,ex616,tutor_7_10 || q2_i1 UpdateRadioButton,60,1,2011/9/19 21:36,181,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,617,ex617,tutor_7_10 || q3_i1 UpdateRadioButton,60,1,2011/9/19 21:37,182,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,618,ex618,tutor_7_10 || q4_i1 UpdateRadioButton,60,0,2011/9/19 21:37,183,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,619,ex619,tutor_7_11 || q1_A UpdateComboBox,60,1,2011/9/19 21:37,184,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,620,ex620,tutor_7_11 || q2_A UpdateComboBox,60,0,2011/9/19 21:38,185,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,621,ex621,tutor_7_12 || q1_A UpdateComboBox,60,1,2011/9/19 21:39,186,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,622,ex622,tutor_7_12 || q2_B UpdateComboBox,60,1,2011/9/19 21:40,187,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,623,ex623,tutor_7_14 || q1_A UpdateComboBox,61,1,2011/9/19 21:54,188,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,624,ex624,tutor_7_14 || q2_B UpdateComboBox,61,0,2011/9/19 21:54,189,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,625,ex625,tutor_7_16 || q1_A UpdateComboBox,61,0,2011/9/19 21:58,190,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,626,ex626,tutor_7_16 || q2_B UpdateComboBox,61,1,2011/9/19 21:58,191,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,627,ex627,tutor_7_16 || q3_A UpdateComboBox,61,0,2011/9/19 22:01,192,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,628,ex628,tutor_7_16 || q4_B UpdateComboBox,61,1,2011/9/19 22:01,193,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,629,ex629,tutor_7_16 || q5_A UpdateComboBox,61,1,2011/9/19 22:03,194,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,630,ex630,tutor_7_16 || q6_B UpdateComboBox,61,1,2011/9/19 22:03,195,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,631,ex631,tutor_7_16 || q7_A UpdateComboBox,61,1,2011/9/19 22:06,196,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,632,ex632,tutor_7_16 || q8_B UpdateComboBox,61,1,2011/9/19 22:06,197,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,429,ex429,tutor_07_17 || q1_A UpdateComboBox,75,1,2011/9/19 22:18,198,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,430,ex430,tutor_07_17 || q2_B UpdateComboBox,75,1,2011/9/19 22:19,199,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,431,ex431,tutor_07_18 || q1_A UpdateRadioButton,75,1,2011/9/19 22:30,200,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,432,ex432,tutor_07_19 || q1_A UpdateComboBox,74,1,2011/9/19 22:35,201,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,433,ex433,tutor_07_19 || q1_B UpdateComboBox,74,1,2011/9/19 22:35,202,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,434,ex434,tutor_07_19 || q2_C UpdateComboBox,74,1,2011/9/19 22:36,203,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,435,ex435,tutor_07_19 || q2_D UpdateComboBox,74,0,2011/9/19 22:36,204,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,436,ex436,tutor_07_20 || q1_A UpdateRadioButton,74,1,2011/9/19 22:36,205,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,437,ex437,tutor_07_20 || q2_A UpdateRadioButton,74,0,2011/9/19 22:37,206,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,438,ex438,tutor_07_20 || q3_A UpdateRadioButton,74,1,2011/9/19 22:37,207,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,439,ex439,tutor_07_20 || q4_A UpdateRadioButton,74,1,2011/9/19 22:37,208,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,440,ex440,tutor_07_21 || q1_A UpdateComboBox,76,1,2011/9/19 22:42,209,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,441,ex441,tutor_07_21 || q2_B UpdateComboBox,76,1,2011/9/19 22:43,210,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,442,ex442,tutor_07_21 || q3_C UpdateComboBox,76,0,2011/9/19 22:45,211,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,443,ex443,tutor_07_21 || q3_D UpdateComboBox,76,1,2011/9/19 22:46,212,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,444,ex444,tutor_07_22 || q1_A UpdateComboBox,76,1,2011/9/19 22:46,213,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,445,ex445,tutor_07_22 || q2_B UpdateComboBox,76,1,2011/9/19 22:47,214,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,446,ex446,tutor_07_22 || q2_C UpdateComboBox,76,1,2011/9/19 22:47,215,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,447,ex447,tutor_07_23 || q1_A UpdateComboBox,76,1,2011/9/19 22:49,216,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,448,ex448,tutor_07_23 || q1_B UpdateComboBox,76,1,2011/9/19 22:49,217,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,449,ex449,tutor_07_23 || q2_C UpdateComboBox,76,1,2011/9/19 22:49,218,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,450,ex450,tutor_07_23 || q2_D UpdateComboBox,76,1,2011/9/19 22:49,219,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,451,ex451,tutor_07_23 || q3_E UpdateComboBox,76,0,2011/9/19 22:49,220,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,452,ex452,tutor_07_23 || q3_F UpdateComboBox,76,0,2011/9/19 22:49,221,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,453,ex453,tutor_07_23 || q4_i1 UpdateShortAnswer,76,1,2011/9/19 22:50,222,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,454,ex454,tutor_07_24 || q1_A UpdateComboBox,76,1,2011/9/19 22:53,223,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,455,ex455,tutor_07_24 || q1_B UpdateComboBox,76,1,2011/9/19 22:53,224,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,456,ex456,tutor_07_24 || q2_C UpdateComboBox,76,0,2011/9/19 22:54,225,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,457,ex457,tutor_07_24 || q2_D UpdateComboBox,76,1,2011/9/19 22:54,226,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,458,ex458,tutor_07_24 || q3_E UpdateComboBox,76,0,2011/9/19 22:55,227,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,459,ex459,tutor_07_24 || q3_F UpdateComboBox,76,0,2011/9/19 22:55,228,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,460,ex460,tutor_07_24 || q4_G UpdateComboBox,76,0,2011/9/19 22:59,229,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,461,ex461,tutor_07_24 || q5_H UpdateComboBox,76,1,2011/9/19 22:59,230,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,462,ex462,tutor_07_25 || q1_A UpdateComboBox,76,1,2011/9/19 23:01,231,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,463,ex463,tutor_07_25 || q2_B UpdateComboBox,76,1,2011/9/19 23:01,232,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,464,ex464,tutor_07_25 || q3_C UpdateComboBox,76,1,2011/9/19 23:02,233,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,465,ex465,tutor_07_25 || q3_D UpdateComboBox,76,1,2011/9/19 23:02,234,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,466,ex466,tutor_07_26 || q1_A UpdateShortAnswer,77,1,2011/9/19 23:03,235,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,467,ex467,tutor_07_26 || q2_B UpdateComboBox,77,1,2011/9/19 23:05,236,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,468,ex468,tutor_07_27 || q1_A UpdateComboBox,77,1,2011/9/19 23:07,237,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,469,ex469,tutor_07_27 || q2_B UpdateComboBox,77,0,2011/9/19 23:08,238,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,224,ex224,_m7_assess || q1_A UpdateRadioButton,67,1,2011/9/19 23:19,239,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,232,ex232,_m7_assess || q7_i3 UpdateComboBox,74,1,2011/9/19 23:19,240,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,225,ex225,_m7_assess || q2_A UpdateRadioButton,67,1,2011/9/19 23:19,241,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,233,ex233,_m7_assess || q7_i4 UpdateComboBox,74,0,2011/9/19 23:19,242,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,226,ex226,_m7_assess || q3_A UpdateRadioButton,64,0,2011/9/19 23:19,243,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,234,ex234,_m7_assess || q7_i5 UpdateComboBox,74,1,2011/9/19 23:19,244,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,227,ex227,_m7_assess || q4_A UpdateRadioButton,67,1,2011/9/19 23:19,245,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,235,ex235,_m7_assess || q8_i1 UpdateNumberField,76,1,2011/9/19 23:19,246,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,228,ex228,_m7_assess || q5_A UpdateRadioButton,60,0,2011/9/19 23:19,247,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,236,ex236,_m7_assess || q8_i2 UpdateNumberField,76,1,2011/9/19 23:19,248,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,229,ex229,_m7_assess || q6_A UpdateRadioButton,60,0,2011/9/19 23:19,249,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,237,ex237,_m7_assess || q8_i3 UpdateNumberField,76,1,2011/9/19 23:19,250,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,230,ex230,_m7_assess || q7_i1 UpdateComboBox,74,1,2011/9/19 23:19,251,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,231,ex231,_m7_assess || q7_i2 UpdateComboBox,74,1,2011/9/19 23:19,252,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,470,ex470,tutor_08_01 || q1_F UpdateComboBox,29,0,2011/9/24 21:25,253,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,471,ex471,tutor_08_01 || q2_E UpdateComboBox,29,1,2011/9/24 21:25,254,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,472,ex472,tutor_08_01 || q3_A UpdateComboBox,40,1,2011/9/24 21:25,255,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,474,ex474,tutor_08_01 || q3_C UpdateComboBox,40,1,2011/9/24 21:25,256,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,473,ex473,tutor_08_01 || q3_B UpdateComboBox,40,1,2011/9/24 21:26,257,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,475,ex475,tutor_08_01 || q3_D UpdateComboBox,40,1,2011/9/24 21:26,258,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,476,ex476,tutor_08_02 || q1_A UpdateComboBox,29,0,2011/9/24 21:26,259,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,477,ex477,tutor_08_02 || q2_A UpdateHotspotSingle,40,1,2011/9/24 21:26,260,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,478,ex478,tutor_08_03 || q1_A UpdateComboBox,29,0,2011/9/24 21:27,261,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,479,ex479,tutor_08_03 || q2_B UpdateComboBox,29,1,2011/9/24 21:27,262,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,480,ex480,tutor_08_03 || q3_C UpdateHotspotSingle,40,0,2011/9/24 21:27,263,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,481,ex481,tutor_08_03 || q4_D UpdateComboBox,29,0,2011/9/24 21:27,264,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,482,ex482,tutor_08_04 || q1_A UpdateRadioButton,31,1,2011/9/25 20:09,265,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,483,ex483,tutor_08_04 || q2_B UpdateRadioButton,30,1,2011/9/25 20:10,266,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,484,ex484,tutor_08_04 || q3_C UpdateRadioButton,30,1,2011/9/25 20:10,267,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,485,ex485,tutor_08_04 || q4_D UpdateRadioButton,31,1,2011/9/25 20:11,268,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,486,ex486,tutor_08_05 || q1_A UpdateRadioButton,28,0,2011/9/25 20:15,269,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,487,ex487,tutor_08_05 || q2_B UpdateRadioButton,19,0,2011/9/25 20:16,270,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,488,ex488,tutor_08_06 || q1_A UpdateComboBox,28,0,2011/9/25 20:20,271,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,489,ex489,tutor_08_06 || q2_B UpdateComboBox,19,0,2011/9/25 20:20,272,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,490,ex490,tutor_08_06 || q2_C UpdateComboBox,19,0,2011/9/25 20:21,273,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,491,ex491,tutor_08_07 || q1_A UpdateComboBox,19,0,2011/9/25 20:23,274,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,492,ex492,tutor_08_08 || q1_F UpdateComboBox,30,1,2011/9/25 20:26,275,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,493,ex493,tutor_08_08 || q2_A UpdateComboBox,19,1,2011/9/25 20:27,276,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,494,ex494,tutor_08_09 || q1_A UpdateRadioButton,19,1,2011/9/25 20:34,277,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,496,ex496,tutor_08_09 || q3_C UpdateComboBox,26,1,2011/9/25 20:36,278,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,495,ex495,tutor_08_09 || q2_B UpdateRadioButton,24,0,2011/9/25 20:36,279,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,498,ex498,tutor_08_10 || q1_B UpdateComboBox,26,0,2011/9/25 20:37,280,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,497,ex497,tutor_08_10 || q1_A UpdateComboBox,24,0,2011/9/25 20:38,281,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,499,ex499,tutor_08_10 || q2_C UpdateComboBox,25,1,2011/9/25 20:39,282,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,500,ex500,tutor_08_10 || q2_D UpdateComboBox,27,1,2011/9/25 20:39,283,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,501,ex501,tutor_08_11 || q1_A UpdateComboBox,25,1,2011/9/25 20:40,284,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,502,ex502,tutor_08_11 || q1_B UpdateComboBox,27,1,2011/9/25 20:40,285,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,504,ex504,tutor_08_11 || q2_D UpdateComboBox,26,1,2011/9/25 20:41,286,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,503,ex503,tutor_08_11 || q2_C UpdateComboBox,24,1,2011/9/25 20:42,287,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,541,ex541,tutor_09_01 || q1_A UpdateComboBox,15,1,2011/9/25 20:53,288,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,542,ex542,tutor_09_01 || q2_B UpdateComboBox,15,1,2011/9/25 20:53,289,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,543,ex543,tutor_09_03 || q1_A UpdateComboBox,81,1,2011/9/25 21:04,290,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,544,ex544,tutor_09_03 || q2_B UpdateShortAnswer,81,1,2011/9/25 21:05,291,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,545,ex545,tutor_09_07 || q1_i1 UpdateHotspotSingle,52,0,2011/9/25 21:32,292,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,546,ex546,tutor_09_08 || q1_i1 UpdateHotspotSingle,71,0,2011/9/25 21:33,293,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,547,ex547,tutor_09_09 || q1_A UpdateComboBox,53,0,2011/9/25 21:34,294,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,548,ex548,tutor_09_10 || q1_i1 UpdateHotspotSingle,52,0,2011/9/25 21:35,295,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,549,ex549,tutor_09_12 || q1_B UpdateShortAnswer,3,1,2011/9/25 21:41,296,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,550,ex550,tutor_09_13 || q1_B UpdateShortAnswer,3,1,2011/9/25 21:43,297,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,551,ex551,tutor_09_14 || q1_B UpdateShortAnswer,3,1,2011/9/25 21:44,298,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,552,ex552,tutor_09_15 || q1_B UpdateShortAnswer,3,1,2011/9/25 21:46,299,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,553,ex553,tutor_09_18 || q1_i1 UpdateHotspotSingle,78,1,2011/9/25 22:04,300,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,554,ex554,tutor_09_19 || q1_A UpdateHotspotSingle,85,0,2011/9/25 22:07,301,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,555,ex555,tutor_09_19 || q2_B UpdateHotspotSingle,71,0,2011/9/25 22:07,302,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,556,ex556,tutor_09_19 || q3_C UpdateHotspotSingle,85,0,2011/9/25 22:08,303,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,557,ex557,tutor_09_20 || q1_B UpdateShortAnswer,7,1,2011/9/25 22:12,304,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,257,ex257,_m9_assess || q1_i1 UpdateComboBox,81,1,2011/9/26 23:34,305,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,265,ex265,_m9_assess || q5_i2 UpdateComboBox,82,1,2011/9/26 23:34,306,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,273,ex273,_m9_assess || q7_i1 UpdateComboBox,83,1,2011/9/26 23:34,307,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,281,ex281,_m9_assess || q8_i4 UpdateComboBox,85,1,2011/9/26 23:34,308,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,258,ex258,_m9_assess || q2_i1 UpdateRadioButton,82,1,2011/9/26 23:34,309,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,266,ex266,_m9_assess || q5_i3 UpdateComboBox,82,1,2011/9/26 23:34,310,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,274,ex274,_m9_assess || q7_i2 UpdateComboBox,83,1,2011/9/26 23:34,311,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,282,ex282,_m9_assess || q9_i1 UpdateComboBox,84,1,2011/9/26 23:34,312,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,259,ex259,_m9_assess || q2_i2 UpdateRadioButton,82,1,2011/9/26 23:34,313,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,267,ex267,_m9_assess || q5_i4 UpdateComboBox,82,1,2011/9/26 23:34,314,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,275,ex275,_m9_assess || q7_i3 UpdateComboBox,83,1,2011/9/26 23:34,315,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,283,ex283,_m9_assess || q9_i2 UpdateComboBox,84,1,2011/9/26 23:34,316,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,260,ex260,_m9_assess || q3_i1 UpdateRadioButton,82,1,2011/9/26 23:34,317,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,268,ex268,_m9_assess || q5_i5 UpdateComboBox,82,1,2011/9/26 23:34,318,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,276,ex276,_m9_assess || q7_i4 UpdateComboBox,83,1,2011/9/26 23:34,319,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,284,ex284,_m9_assess || q9_i3 UpdateComboBox,84,1,2011/9/26 23:34,320,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,261,ex261,_m9_assess || q3_i2 UpdateRadioButton,82,1,2011/9/26 23:34,321,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,269,ex269,_m9_assess || q5_i6 UpdateComboBox,82,1,2011/9/26 23:34,322,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,277,ex277,_m9_assess || q7_i5 UpdateComboBox,83,1,2011/9/26 23:34,323,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,285,ex285,_m9_assess || q9_i4 UpdateComboBox,84,1,2011/9/26 23:34,324,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,262,ex262,_m9_assess || q4_i1 UpdateRadioButton,82,1,2011/9/26 23:34,325,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,270,ex270,_m9_assess || q5_i7 UpdateComboBox,82,1,2011/9/26 23:34,326,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,278,ex278,_m9_assess || q8_i1 UpdateComboBox,85,1,2011/9/26 23:34,327,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,263,ex263,_m9_assess || q4_i2 UpdateRadioButton,82,1,2011/9/26 23:34,328,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,271,ex271,_m9_assess || q5_i8 UpdateComboBox,82,1,2011/9/26 23:34,329,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,279,ex279,_m9_assess || q8_i2 UpdateComboBox,85,1,2011/9/26 23:34,330,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,264,ex264,_m9_assess || q5_i1 UpdateComboBox,82,1,2011/9/26 23:34,331,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,272,ex272,_m9_assess || q6_i1 UpdateRadioButton,78,1,2011/9/26 23:34,332,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,280,ex280,_m9_assess || q8_i3 UpdateComboBox,85,1,2011/9/26 23:34,333,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,0,ex0,_m10_assess || q1_i1 UpdateComboBox,82,1,2011/9/26 23:49,334,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,1,ex1,_m10_assess || q1_i2 UpdateComboBox,82,1,2011/9/26 23:49,335,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,2,ex2,_m10_assess || q1_i3 UpdateComboBox,80,1,2011/9/26 23:49,336,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,3,ex3,_m10_assess || q1_i4 UpdateComboBox,80,1,2011/9/26 23:49,337,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,4,ex4,_m10_assess || q1_i5 UpdateComboBox,85,1,2011/9/26 23:49,338,train
156,uid156,Stu_7c43e1d1dfd1866ed6e70bebc5f5df82,5,ex5,_m10_assess || q1_i6 UpdateComboBox,85,1,2011/9/26 23:49,339,train
